,id,url,name,season,number,type,airdate,airtime,airstamp,runtime,summary,show.id,show.url,show.name,show.type,show.language,show.status,show.runtime,show.averageRuntime,show.premiered,show.ended,show.officialSite,show.schedule.time,show.rating.average,show.weight,show.network,show.webChannel.id,show.webChannel.name,show.webChannel.country.name,show.webChannel.country.code,show.webChannel.country.timezone,show.webChannel.officialSite,show.dvdCountry,show.externals.tvrage,show.externals.thetvdb,show.externals.imdb,show.image.medium,show.image.original,show.summary,show.updated,show._links.self.href,show._links.previousepisode.href,show.network.id,show.network.name,show.network.country.name,show.network.country.code,show.network.country.timezone,show.network.officialSite,show._links.nextepisode.href,show.webChannel,show.image,show.webChannel.country,show.dvdCountry.name,show.dvdCountry.code,show.dvdCountry.timezone,self.href,medium,original,average,show.country,Action,Adult,Adventure,Anime,Children,Comedy,Crime,DIY,Drama,Family,Fantasy,Food,History,Horror,Legal,Medical,Music,Mystery,Nature,Romance,Science-Fiction,Sports,Supernatural,Thriller,Travel,War,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
20,1964331,https://www.tvmaze.com/episodes/1964331/saygi-1x06-6-bolum,6. Bölüm,1,6.0,regular,2020-12-01,,2020-12-01T09:00:00+00:00,60.0,,51111,https://www.tvmaze.com/shows/51111/saygi,Saygı,Scripted,Turkish,Ended,60.0,60.0,2020-10-27,2021-11-11,https://www.blutv.com/int/diziler/yerli/saygi-bir-ercument-cozer-dizisi,19:00,,71,,222.0,BluTV,Turkey,TR,Europe/Istanbul,,,,384234.0,tt11450050,https://static.tvmaze.com/uploads/images/medium_portrait/360/902228.jpg,https://static.tvmaze.com/uploads/images/original_untouched/360/902228.jpg,"<p>The protagonist of the story, Ercüment Çözer rebels against disrespect and rudeness that we tend to avoid, ignore and eventually forget. Ercüment is a sociopath obsessed with the idea of respect. However, this time, he is not alone on his obsessive journey. The young lovers Helen and Savaş, who have just stepped foot into the real world, find themselves in the middle of difficult situations after being mistreated by a group of people and end up being responsible for a chain of murders that take place in Istanbul. The concept of disrespect instantly turns into a social and mediatic struggle between the two generations. As for the mediatic follow up, Turkey's most famous morning show host, Hasret will undertake it, however, nobody knows that she is also about to take part in this journey on another level. By getting to the core of this obsession, we will be witnessing the reflection it has on society.</p>",1641010738,https://api.tvmaze.com/shows/51111,https://api.tvmaze.com/episodes/2211095,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1964331,https://static.tvmaze.com/uploads/images/medium_landscape/286/715032.jpg,https://static.tvmaze.com/uploads/images/original_untouched/286/715032.jpg,,Turkey,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21,2010122,https://www.tvmaze.com/episodes/2010122/konusanlar-1x28-28-bolum,28. Bölüm,1,28.0,regular,2020-12-01,,2020-12-01T09:00:00+00:00,50.0,,52984,https://www.tvmaze.com/shows/52984/konusanlar,Konuşanlar,Talk Show,Turkish,Running,50.0,50.0,2020-05-12,,https://www.exxen.com/tr/serie/detail/konusanlar/22377,,,59,,439.0,Exxen,Turkey,TR,Europe/Istanbul,,,,391062.0,tt13667230,https://static.tvmaze.com/uploads/images/medium_portrait/293/732792.jpg,https://static.tvmaze.com/uploads/images/original_untouched/293/732792.jpg,"<p>This chat show is very different from what you know. Every person is a different story, every story is a different laugh. Hasan Can Kaya first chooses the speakers and then the fun increases with interesting questions.</p>",1662151369,https://api.tvmaze.com/shows/52984,https://api.tvmaze.com/episodes/2384253,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2010122,,,,Turkey,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1977518,https://www.tvmaze.com/episodes/1977518/alex-og-aune-1x02-brothers-in-bleik,Brothers in Bleik,1,2.0,regular,2020-12-01,,2020-12-01T11:00:00+00:00,15.0,,49864,https://www.tvmaze.com/shows/49864/alex-og-aune,Alex og Aune,Reality,Norwegian,To Be Determined,,12.0,2020-11-30,,https://play.tv2.no/programmer/underholdning/alex-og-aune,,,14,,327.0,TV 2 Play,Norway,NO,Europe/Oslo,,,,394045.0,,https://static.tvmaze.com/uploads/images/medium_portrait/282/706333.jpg,https://static.tvmaze.com/uploads/images/original_untouched/282/706333.jpg,"<p>Feelgood bromance where Alex Rosen and Aune Sand (<b>Alex and Aune</b>) get to know each other better. With each other, and the inhabitants of the village Bleik in Vesterålen where they will live together for five weeks towards St. Hans.</p>",1646682390,https://api.tvmaze.com/shows/49864,https://api.tvmaze.com/episodes/2236999,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1977518,,,,Norway,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
23,1972035,https://www.tvmaze.com/episodes/1972035/blipp-vs-snolos-1x03-full-fart,Full fart,1,3.0,regular,2020-12-01,,2020-12-01T11:00:00+00:00,,,51896,https://www.tvmaze.com/shows/51896/blipp-vs-snolos,Blipp vs. Snøløs,Reality,Norwegian,Ended,15.0,14.0,2020-11-24,2020-12-10,https://sumo.tv2.no/sport/sportsprogrammer/blipp-vs-snoeloes-let-the-game-begin,,,3,,327.0,TV 2 Play,Norway,NO,Europe/Oslo,,,,,,,,"<p>Stian Blipp and Amalie Snøløs each lead their professional e-sports team in a number of challenging exercises. How do gamers master, for example, driving at 220 km / h, racing in the snow and cooking? And who wins in the big final behind the computer screens?</p>",1608334302,https://api.tvmaze.com/shows/51896,https://api.tvmaze.com/episodes/1977372,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1972035,https://static.tvmaze.com/uploads/images/medium_landscape/285/714313.jpg,https://static.tvmaze.com/uploads/images/original_untouched/285/714313.jpg,,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
24,1983909,https://www.tvmaze.com/episodes/1983909/honest-game-trailers-2020-12-01-demons-souls,Demon's Souls,2020,48.0,regular,2020-12-01,,2020-12-01T12:00:00+00:00,5.0,,13381,https://www.tvmaze.com/shows/13381/honest-game-trailers,Honest Game Trailers,Variety,English,Running,5.0,5.0,2014-03-08,,https://www.youtube.com/playlist?list=PLHkNwtRZFo2g74tWgElcOO2T3WWbN7Aga,,,74,,21.0,YouTube,,,,https://www.youtube.com,,,284046.0,tt4907178,https://static.tvmaze.com/uploads/images/medium_portrait/46/115863.jpg,https://static.tvmaze.com/uploads/images/original_untouched/46/115863.jpg,<p>Trailers that tell you the TRUTH about your favorite Video Games ! These are the hilarious trailers the game developers don't want you to see...</p>,1663243062,https://api.tvmaze.com/shows/13381,https://api.tvmaze.com/episodes/2393905,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1983909,,,,multi_countries,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,1978095,https://www.tvmaze.com/episodes/1978095/honest-trailers-2020-12-01-a-christmas-story,A Christmas Story,2020,49.0,regular,2020-12-01,,2020-12-01T12:00:00+00:00,5.0,,13392,https://www.tvmaze.com/shows/13392/honest-trailers,Honest Trailers,Scripted,English,Running,,6.0,2012-02-13,,https://www.youtube.com/playlist?list=PL86F4D497FD3CACCE,,,80,,21.0,YouTube,,,,https://www.youtube.com,,,274399.0,tt2610260,https://static.tvmaze.com/uploads/images/medium_portrait/46/115876.jpg,https://static.tvmaze.com/uploads/images/original_untouched/46/115876.jpg,<p>Trailers that tell you the TRUTH about your favorite movies and TV shows: Honest Trailers. These are the hilarious trailers the producers don't want you to see...</p>,1663097067,https://api.tvmaze.com/shows/13392,https://api.tvmaze.com/episodes/2389110,,,,,,,https://api.tvmaze.com/episodes/2389111,,,,,,,https://api.tvmaze.com/episodes/1978095,,,,multi_countries,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,1975170,https://www.tvmaze.com/episodes/1975170/the-young-turks-2020-12-01-december-1-2020,"December 1, 2020",2020,287.0,regular,2020-12-01,,2020-12-01T12:00:00+00:00,120.0,,15250,https://www.tvmaze.com/shows/15250/the-young-turks,The Young Turks,News,English,Running,120.0,120.0,2013-12-24,,https://www.tytnetwork.com,,,44,,21.0,YouTube,,,,https://www.youtube.com,,,278793.0,tt1714810,https://static.tvmaze.com/uploads/images/medium_portrait/51/129595.jpg,https://static.tvmaze.com/uploads/images/original_untouched/51/129595.jpg,"<p>A daring, funny, and brutally honest show that covers politics, entertainment, movies, sports, and pop culture.</p>",1648190058,https://api.tvmaze.com/shows/15250,https://api.tvmaze.com/episodes/2301276,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1975170,,,,multi_countries,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0
27,1978425,https://www.tvmaze.com/episodes/1978425/kurzgesagt-in-a-nutshell-2020-12-01-what-if-earth-got-kicked-out-of-the-solar-system-rogue-earth,What If Earth got Kicked Out of the Solar System? Rogue Earth,2020,18.0,regular,2020-12-01,,2020-12-01T12:00:00+00:00,6.0,,21491,https://www.tvmaze.com/shows/21491/kurzgesagt-in-a-nutshell,Kurzgesagt – In a Nutshell,Documentary,English,Running,6.0,6.0,2013-07-11,,http://kurzgesagt.org/,,,21,,21.0,YouTube,,,,https://www.youtube.com,,,287953.0,,https://static.tvmaze.com/uploads/images/medium_portrait/76/191077.jpg,https://static.tvmaze.com/uploads/images/original_untouched/76/191077.jpg,<p>Videos explaining things with optimistic nihilism. A small team who want to make science look beautiful. Because it is beautiful.</p>,1662646813,https://api.tvmaze.com/shows/21491,https://api.tvmaze.com/episodes/2389178,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1978425,,,,multi_countries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2176118,https://www.tvmaze.com/episodes/2176118/scishow-2020-12-01-thats-not-a-spider-its-a-snake,That's Not A Spider: It's a SNAKE!,2020,328.0,regular,2020-12-01,,2020-12-01T12:00:00+00:00,,,30606,https://www.tvmaze.com/shows/30606/scishow,SciShow,Documentary,English,Running,,9.0,2012-01-02,,https://www.youtube.com/user/scishow/,,,11,,21.0,YouTube,,,,https://www.youtube.com,,,265193.0,,https://static.tvmaze.com/uploads/images/medium_portrait/121/302950.jpg,https://static.tvmaze.com/uploads/images/original_untouched/121/302950.jpg,"<p><b>SciShow</b> explores the unexpected. Seven days a week, Hank Green, Michael Aranda, and Olivia Gordon delve into the scientific subjects that defy our expectations and make us even more curious!</p><p>Schedule:</p><p>Sundays — Learn about the amazing topics we can't quite make a stand-alone show about in SciShow List Show!</p><p>Mondays — Tune in for a short Dose about our weird world.</p><p>Tuesdays — Find answers to our most asked Quick Questions.</p><p>Wednesdays — Hank or Michael dives deep into a long-form Infusion episode, or an unscripted talk show or quiz show with a guest!</p><p>Thursday — Another new dose about the wonders of the world.</p><p>Fridays — Learn the latest in science News.</p><p>Saturdays — Get your quick questions answered!</p>",1644762005,https://api.tvmaze.com/shows/30606,https://api.tvmaze.com/episodes/2275469,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2176118,,,,multi_countries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1978093,https://www.tvmaze.com/episodes/1978093/returning-the-favor-4x14-the-baltimore-son-creating-change,The Baltimore Son Creating Change,4,14.0,regular,2020-12-01,,2020-12-01T12:00:00+00:00,30.0,"<p>This Giving Tuesday, the crew heads to Mike's hometown of Baltimore, MD to give back to Dawod Thomas. Honoring the legacy of his dad, Dawod created My Fathers Plan, a youth-focused community cleanup program dedicated to cultivating change in the inner-city through community activism, tutoring and mentoring.</p>",32980,https://www.tvmaze.com/shows/32980/returning-the-favor,Returning the Favor,Documentary,English,To Be Determined,30.0,28.0,2017-08-29,,https://www.facebook.com/ReturningTheFavor/,,,49,,202.0,Facebook Watch,,,,,,,334619.0,tt7311010,https://static.tvmaze.com/uploads/images/medium_portrait/133/332875.jpg,https://static.tvmaze.com/uploads/images/original_untouched/133/332875.jpg,"<p>Follow host Mike Rowe as he travels the country in search of remarkable people making a difference in their communities. <b>Returning the Favor </b>gives back to those who pay it forward with humor, heart and surprise. Because one good turn deserves another.</p>",1645412135,https://api.tvmaze.com/shows/32980,https://api.tvmaze.com/episodes/1995781,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1978093,https://static.tvmaze.com/uploads/images/medium_landscape/286/715068.jpg,https://static.tvmaze.com/uploads/images/original_untouched/286/715068.jpg,,multi_countries,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,2003906,https://www.tvmaze.com/episodes/2003906/10-glupyh-voprosov-2020-12-01-cuma-vecerinka-istorik-mody,Чума Вечеринка. Историк моды,2020,31.0,regular,2020-12-01,,2020-12-01T12:00:00+00:00,31.0,,40482,https://www.tvmaze.com/shows/40482/10-glupyh-voprosov,10 глупых вопросов,Talk Show,Russian,Running,,25.0,2018-03-13,,https://www.youtube.com/playlist?list=PLLkqhqUNdkjCC43di6igZ80NUJxFFfZNa,,,23,,21.0,YouTube,,,,https://www.youtube.com,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/181/452754.jpg,https://static.tvmaze.com/uploads/images/original_untouched/181/452754.jpg,"<p>Do you want to learn more about modern and interesting professions, but you are afraid to ask a stupid question? We will ask stupid questions to professionals for you. And they will tell you how everything really is. You are watching 10 stupid questions.</p>",1662216283,https://api.tvmaze.com/shows/40482,https://api.tvmaze.com/episodes/2385710,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2003906,,,,multi_countries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,1977529,https://www.tvmaze.com/episodes/1977529/good-mythical-morning-18x56-can-this-spray-help-us-read-each-others-minds-experiment,Can This Spray Help Us Read Each Other's Minds? (Experiment),18,56.0,regular,2020-12-01,,2020-12-01T12:00:00+00:00,,,41611,https://www.tvmaze.com/shows/41611/good-mythical-morning,Good Mythical Morning,Talk Show,English,Running,,14.0,2014-09-08,,https://www.youtube.com/channel/UC4PooiX37Pld1T8J5SYT-SQ,,,59,,21.0,YouTube,,,,https://www.youtube.com,,,290686.0,tt4087032,https://static.tvmaze.com/uploads/images/medium_portrait/190/476019.jpg,https://static.tvmaze.com/uploads/images/original_untouched/190/476019.jpg,"<p>Morning talk show created by Rhett McLaughlin and Charles Lincoln 'Link' Neal contains loads of laughter and insanity, known for this quote: ""We do this, so you don't have to.""</p>",1663425589,https://api.tvmaze.com/shows/41611,https://api.tvmaze.com/episodes/2395065,,,,,,,https://api.tvmaze.com/episodes/2395066,,,,,,,https://api.tvmaze.com/episodes/1977529,,,,multi_countries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1983444,https://www.tvmaze.com/episodes/1983444/red-table-talk-3x22-red-table-transformations,Red Table Transformations,3,22.0,regular,2020-12-01,,2020-12-01T12:00:00+00:00,25.0,,42121,https://www.tvmaze.com/shows/42121/red-table-talk,Red Table Talk,Talk Show,English,Running,25.0,25.0,2018-05-07,,https://www.facebook.com/redtabletalk/,,,46,,202.0,Facebook Watch,,,,,,,347640.0,tt2198870,https://static.tvmaze.com/uploads/images/medium_portrait/304/762250.jpg,https://static.tvmaze.com/uploads/images/original_untouched/304/762250.jpg,"<p>Jada Pinkett Smith, her daughter Willow, and mother Adrienne – three generations of women open their home for a series of candid conversations with family and friends.</p>",1662890910,https://api.tvmaze.com/shows/42121,https://api.tvmaze.com/episodes/2383184,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1983444,,,,multi_countries,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,1956844,https://www.tvmaze.com/episodes/1956844/roditeli-4x20-seria-108,Серия 108,4,20.0,regular,2020-12-01,00:00,2020-12-01T12:00:00+00:00,25.0,,43261,https://www.tvmaze.com/shows/43261/roditeli,Родители,Scripted,Russian,To Be Determined,25.0,25.0,2015-06-28,,https://start.ru/watch/roditeli,00:00,,12,,245.0,Start,Russian Federation,RU,Asia/Kamchatka,,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/279/698318.jpg,https://static.tvmaze.com/uploads/images/original_untouched/279/698318.jpg,,1650309064,https://api.tvmaze.com/shows/43261,https://api.tvmaze.com/episodes/1956844,1569.0,Суббота,Russian Federation,RU,Asia/Kamchatka,,,,,,,,,https://api.tvmaze.com/episodes/1956844,https://static.tvmaze.com/uploads/images/medium_landscape/287/719812.jpg,https://static.tvmaze.com/uploads/images/original_untouched/287/719812.jpg,,Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,1977811,https://www.tvmaze.com/episodes/1977811/obsolete-1x07-reshep,Reshep,1,7.0,regular,2020-12-01,,2020-12-01T12:00:00+00:00,13.0,,45389,https://www.tvmaze.com/shows/45389/obsolete,Obsolete,Animation,Japanese,To Be Determined,13.0,13.0,2019-12-03,,https://project-obsolete.com/en/,,,33,,43.0,YouTube Premium,,,,,,,370305.0,tt11398800,https://static.tvmaze.com/uploads/images/medium_portrait/230/576941.jpg,https://static.tvmaze.com/uploads/images/original_untouched/230/576941.jpg,"<p>In 2014, aliens revealed themselves to request trade with humanity. In exchange for limestone, they would provide a consciousness-controlled general-use robot known as an ""EXOFRAME"". Cheaper than an aircraft, tank, or firearm, and easy enough for anyone to operate, the ""EXOFRAME"" spreads change throughout the world in the blink of an eye...</p>",1630797304,https://api.tvmaze.com/shows/45389,https://api.tvmaze.com/episodes/1978872,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1977811,,,,multi_countries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,1977812,https://www.tvmaze.com/episodes/1977812/obsolete-1x08-area-51,Area 51,1,8.0,regular,2020-12-01,,2020-12-01T12:00:00+00:00,13.0,,45389,https://www.tvmaze.com/shows/45389/obsolete,Obsolete,Animation,Japanese,To Be Determined,13.0,13.0,2019-12-03,,https://project-obsolete.com/en/,,,33,,43.0,YouTube Premium,,,,,,,370305.0,tt11398800,https://static.tvmaze.com/uploads/images/medium_portrait/230/576941.jpg,https://static.tvmaze.com/uploads/images/original_untouched/230/576941.jpg,"<p>In 2014, aliens revealed themselves to request trade with humanity. In exchange for limestone, they would provide a consciousness-controlled general-use robot known as an ""EXOFRAME"". Cheaper than an aircraft, tank, or firearm, and easy enough for anyone to operate, the ""EXOFRAME"" spreads change throughout the world in the blink of an eye...</p>",1630797304,https://api.tvmaze.com/shows/45389,https://api.tvmaze.com/episodes/1978872,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1977812,,,,multi_countries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,1978869,https://www.tvmaze.com/episodes/1978869/obsolete-1x09-carhuincho,Carhuincho,1,9.0,regular,2020-12-01,,2020-12-01T12:00:00+00:00,13.0,,45389,https://www.tvmaze.com/shows/45389/obsolete,Obsolete,Animation,Japanese,To Be Determined,13.0,13.0,2019-12-03,,https://project-obsolete.com/en/,,,33,,43.0,YouTube Premium,,,,,,,370305.0,tt11398800,https://static.tvmaze.com/uploads/images/medium_portrait/230/576941.jpg,https://static.tvmaze.com/uploads/images/original_untouched/230/576941.jpg,"<p>In 2014, aliens revealed themselves to request trade with humanity. In exchange for limestone, they would provide a consciousness-controlled general-use robot known as an ""EXOFRAME"". Cheaper than an aircraft, tank, or firearm, and easy enough for anyone to operate, the ""EXOFRAME"" spreads change throughout the world in the blink of an eye...</p>",1630797304,https://api.tvmaze.com/shows/45389,https://api.tvmaze.com/episodes/1978872,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1978869,,,,multi_countries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,1978870,https://www.tvmaze.com/episodes/1978870/obsolete-1x10-santa-muerte,Santa Muerte,1,10.0,regular,2020-12-01,,2020-12-01T12:00:00+00:00,13.0,,45389,https://www.tvmaze.com/shows/45389/obsolete,Obsolete,Animation,Japanese,To Be Determined,13.0,13.0,2019-12-03,,https://project-obsolete.com/en/,,,33,,43.0,YouTube Premium,,,,,,,370305.0,tt11398800,https://static.tvmaze.com/uploads/images/medium_portrait/230/576941.jpg,https://static.tvmaze.com/uploads/images/original_untouched/230/576941.jpg,"<p>In 2014, aliens revealed themselves to request trade with humanity. In exchange for limestone, they would provide a consciousness-controlled general-use robot known as an ""EXOFRAME"". Cheaper than an aircraft, tank, or firearm, and easy enough for anyone to operate, the ""EXOFRAME"" spreads change throughout the world in the blink of an eye...</p>",1630797304,https://api.tvmaze.com/shows/45389,https://api.tvmaze.com/episodes/1978872,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1978870,,,,multi_countries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,1978871,https://www.tvmaze.com/episodes/1978871/obsolete-1x11-freyja,Freyja,1,11.0,regular,2020-12-01,,2020-12-01T12:00:00+00:00,13.0,,45389,https://www.tvmaze.com/shows/45389/obsolete,Obsolete,Animation,Japanese,To Be Determined,13.0,13.0,2019-12-03,,https://project-obsolete.com/en/,,,33,,43.0,YouTube Premium,,,,,,,370305.0,tt11398800,https://static.tvmaze.com/uploads/images/medium_portrait/230/576941.jpg,https://static.tvmaze.com/uploads/images/original_untouched/230/576941.jpg,"<p>In 2014, aliens revealed themselves to request trade with humanity. In exchange for limestone, they would provide a consciousness-controlled general-use robot known as an ""EXOFRAME"". Cheaper than an aircraft, tank, or firearm, and easy enough for anyone to operate, the ""EXOFRAME"" spreads change throughout the world in the blink of an eye...</p>",1630797304,https://api.tvmaze.com/shows/45389,https://api.tvmaze.com/episodes/1978872,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1978871,,,,multi_countries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
